Timestamp,Sheet,Metric,Stage,Model,WMAPE,MAE,MAPE,Accuracy
2026-02-23 23:08:44,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:08:45,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:08:47,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:08:48,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:08:48,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:08:49,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08375,76.36226,0.08891,91.62
2026-02-23 23:08:49,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10429,95.08340,0.10814,89.57
2026-02-23 23:08:50,Sheet1,Daily_Sales,Multivariate,HistGB,0.08798,80.21894,0.09314,91.20
2026-02-23 23:08:50,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10804,98.50605,0.10752,89.20
2026-02-23 23:08:50,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:08:53,Sheet1,Daily_Sales,Multivariate,Huber,0.06559,59.80514,0.06874,93.44
2026-02-23 23:08:56,Sheet1,Daily_Sales,Multivariate,Huber,0.06559,59.80514,0.06874,93.44
2026-02-23 23:09:52,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:09:52,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:10:22,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:10:22,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:10:23,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:10:26,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:10:26,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:10:26,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:10:26,Sheet1,Daily_Sales,Multivariate,LightGBM,0.09465,86.29630,0.09612,90.54
2026-02-23 23:10:27,Sheet1,Daily_Sales,Multivariate,XGBoost,0.08635,78.72911,0.08652,91.37
2026-02-23 23:10:28,Sheet1,Daily_Sales,Multivariate,HistGB,0.08513,77.61696,0.08657,91.49
2026-02-23 23:10:28,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10965,99.97599,0.10648,89.03
2026-02-23 23:10:28,Sheet1,Daily_Sales,Multivariate,Ridge,0.04898,44.66163,0.04816,95.10
2026-02-23 23:10:30,Sheet1,Daily_Sales,Multivariate,Huber,0.04876,44.45409,0.04795,95.12
2026-02-23 23:10:32,Sheet1,Daily_Sales,Multivariate,Huber,0.04876,44.45409,0.04795,95.12
2026-02-23 23:19:16,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:19:16,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:19:43,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:19:43,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:19:44,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:19:46,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:19:46,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:19:47,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:19:47,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08657,78.93044,0.09085,91.34
2026-02-23 23:19:47,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10452,95.29465,0.10781,89.55
2026-02-23 23:19:48,Sheet1,Daily_Sales,Multivariate,HistGB,0.08727,79.56677,0.09111,91.27
2026-02-23 23:19:48,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.11314,103.15287,0.11209,88.69
2026-02-23 23:19:48,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:19:50,Sheet1,Daily_Sales,Multivariate,Huber,0.06559,59.80346,0.06873,93.44
2026-02-23 23:19:54,Sheet1,Daily_Sales,Multivariate,Huber,0.06559,59.80346,0.06873,93.44
2026-02-23 23:20:56,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:20:56,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:21:23,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:21:23,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:21:24,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:21:27,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:21:27,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:21:27,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:21:27,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08640,78.77879,0.09078,91.36
2026-02-23 23:21:28,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10640,97.01400,0.11015,89.36
2026-02-23 23:21:29,Sheet1,Daily_Sales,Multivariate,HistGB,0.08875,80.91406,0.09411,91.13
2026-02-23 23:21:29,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.11752,107.15298,0.11684,88.25
2026-02-23 23:21:29,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:21:31,Sheet1,Daily_Sales,Multivariate,Huber,0.06560,59.81190,0.06874,93.44
2026-02-23 23:21:34,Sheet1,Daily_Sales,Multivariate,Huber,0.06560,59.81190,0.06874,93.44
2026-02-23 23:24:24,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:24:24,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:24:51,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:24:52,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:24:52,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:24:55,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:24:55,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:24:55,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:24:56,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08658,78.93889,0.09105,91.34
2026-02-23 23:24:56,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10319,94.08688,0.10943,89.68
2026-02-23 23:24:57,Sheet1,Daily_Sales,Multivariate,HistGB,0.08908,81.22244,0.09382,91.09
2026-02-23 23:24:57,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10930,99.65616,0.10880,89.07
2026-02-23 23:24:57,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:24:59,Sheet1,Daily_Sales,Multivariate,Huber,0.06565,59.85779,0.06879,93.43
2026-02-23 23:25:02,Sheet1,Daily_Sales,Multivariate,Huber,0.06565,59.85779,0.06879,93.43
2026-02-23 23:31:14,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:31:14,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:31:41,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:31:42,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:31:42,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:31:45,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:31:45,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:31:45,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:31:46,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08628,78.66885,0.09049,91.37
2026-02-23 23:31:47,Sheet1,Daily_Sales,Multivariate,XGBoost,0.11471,104.59079,0.11814,88.53
2026-02-23 23:31:48,Sheet1,Daily_Sales,Multivariate,HistGB,0.09304,84.83095,0.09957,90.70
2026-02-23 23:31:48,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10930,99.65417,0.10828,89.07
2026-02-23 23:31:48,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:31:50,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.81622,0.06875,93.44
2026-02-23 23:31:53,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.81622,0.06875,93.44
2026-02-23 23:34:37,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:34:37,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:35:04,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:35:04,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:35:05,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:35:08,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:35:08,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:35:08,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:35:09,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08804,80.27312,0.09345,91.20
2026-02-23 23:35:09,Sheet1,Daily_Sales,Multivariate,XGBoost,0.11067,100.90198,0.11622,88.93
2026-02-23 23:35:10,Sheet1,Daily_Sales,Multivariate,HistGB,0.08612,78.52083,0.08964,91.39
2026-02-23 23:35:10,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10280,93.72998,0.10117,89.72
2026-02-23 23:35:10,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:35:12,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.81595,0.06875,93.44
2026-02-23 23:35:14,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.81595,0.06875,93.44
2026-02-23 23:39:58,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:39:58,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:40:24,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:40:24,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:40:25,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:40:28,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:40:28,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:40:28,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:40:29,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08377,76.37523,0.08817,91.62
2026-02-23 23:40:29,Sheet1,Daily_Sales,Multivariate,XGBoost,0.11011,100.38952,0.11478,88.99
2026-02-23 23:40:30,Sheet1,Daily_Sales,Multivariate,HistGB,0.09586,87.40329,0.10109,90.41
2026-02-23 23:40:30,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.11007,100.35517,0.10957,88.99
2026-02-23 23:40:30,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:40:32,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.82360,0.06876,93.44
2026-02-23 23:40:34,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.82360,0.06876,93.44
2026-02-23 23:41:13,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:41:13,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:41:41,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:41:42,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:41:42,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:41:45,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:41:45,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:41:45,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:41:46,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08377,76.37523,0.08817,91.62
2026-02-23 23:41:46,Sheet1,Daily_Sales,Multivariate,XGBoost,0.11011,100.38952,0.11478,88.99
2026-02-23 23:41:47,Sheet1,Daily_Sales,Multivariate,HistGB,0.09586,87.40329,0.10109,90.41
2026-02-23 23:41:47,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.11007,100.35517,0.10957,88.99
2026-02-23 23:41:47,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:41:49,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.82360,0.06876,93.44
2026-02-23 23:41:52,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.82360,0.06876,93.44
2026-02-23 23:45:04,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:45:04,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:45:31,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:45:31,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:45:32,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:45:34,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:45:35,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:45:35,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:45:35,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08663,78.98424,0.09066,91.34
2026-02-23 23:45:36,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10472,95.47926,0.10839,89.53
2026-02-23 23:45:37,Sheet1,Daily_Sales,Multivariate,HistGB,0.08361,76.23557,0.08853,91.64
2026-02-23 23:45:37,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10816,98.61709,0.10731,89.18
2026-02-23 23:45:37,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:45:39,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.81931,0.06875,93.44
2026-02-23 23:45:41,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.81931,0.06875,93.44
2026-02-23 23:51:25,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:51:25,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:51:52,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:51:53,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:51:53,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:51:56,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:51:56,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:51:56,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:51:57,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08952,81.62314,0.09391,91.05
2026-02-23 23:51:57,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10725,97.78153,0.11025,89.28
2026-02-23 23:51:58,Sheet1,Daily_Sales,Multivariate,HistGB,0.08684,79.18118,0.09130,91.32
2026-02-23 23:51:58,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.11541,105.22381,0.11419,88.46
2026-02-23 23:51:58,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:52:00,Sheet1,Daily_Sales,Multivariate,Huber,0.06565,59.85302,0.06879,93.44
2026-02-23 23:52:02,Sheet1,Daily_Sales,Multivariate,Huber,0.06565,59.85302,0.06879,93.44
2026-02-23 23:54:17,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:54:17,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:54:44,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:54:44,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:54:45,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:54:47,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:54:47,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:54:48,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:54:48,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08378,76.38906,0.08752,91.62
2026-02-23 23:54:48,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10711,97.66238,0.11401,89.29
2026-02-23 23:54:49,Sheet1,Daily_Sales,Multivariate,HistGB,0.08337,76.00853,0.08858,91.66
2026-02-23 23:54:49,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.11151,101.67228,0.11045,88.85
2026-02-23 23:54:49,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:54:51,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.82029,0.06875,93.44
2026-02-23 23:54:54,Sheet1,Daily_Sales,Multivariate,Huber,0.06561,59.82029,0.06875,93.44
2026-02-23 23:57:07,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:57:07,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-23 23:57:33,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-23 23:57:33,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-23 23:57:34,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-23 23:57:37,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-23 23:57:37,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-23 23:57:37,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-23 23:57:38,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08831,80.51821,0.09272,91.17
2026-02-23 23:57:38,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10743,97.95033,0.11179,89.26
2026-02-23 23:57:39,Sheet1,Daily_Sales,Multivariate,HistGB,0.09016,82.20592,0.09607,90.98
2026-02-23 23:57:39,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10688,97.44456,0.10541,89.31
2026-02-23 23:57:39,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-23 23:57:41,Sheet1,Daily_Sales,Multivariate,Huber,0.06560,59.81403,0.06875,93.44
2026-02-23 23:57:43,Sheet1,Daily_Sales,Multivariate,Huber,0.06560,59.81403,0.06875,93.44
2026-02-24 00:11:22,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-24 00:11:22,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-24 00:11:50,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-24 00:11:50,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-24 00:11:51,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-24 00:11:53,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-24 00:11:53,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-24 00:11:54,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-24 00:11:54,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08479,77.31074,0.08932,91.52
2026-02-24 00:11:54,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10527,95.98214,0.11038,89.47
2026-02-24 00:11:55,Sheet1,Daily_Sales,Multivariate,HistGB,0.08772,79.97565,0.09197,91.23
2026-02-24 00:11:55,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10984,100.15017,0.10885,89.02
2026-02-24 00:11:55,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-24 00:11:57,Sheet1,Daily_Sales,Multivariate,Huber,0.06563,59.83494,0.06877,93.44
2026-02-24 00:12:00,Sheet1,Daily_Sales,Multivariate,Huber,0.06563,59.83494,0.06877,93.44
2026-02-24 00:12:16,Sheet1,Daily_Sales,Univariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-24 00:12:16,Sheet1,Daily_Sales,Multivariate,Baseline_SMA,0.19287,175.84595,0.17456,80.71
2026-02-24 00:12:37,Sheet1,Canceled,Univariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-24 00:12:37,Sheet1,Canceled,Multivariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-24 00:12:51,Sheet1,Canceled,Univariate,TBATS,0.76846,29.30394,0.70773,23.15
2026-02-24 00:12:51,Sheet1,Canceled,Univariate,Prophet,0.64801,24.71082,0.67947,35.20
2026-02-24 00:12:52,Sheet1,Daily_Sales,Univariate,TBATS,0.28518,260.01492,0.26915,71.48
2026-02-24 00:12:52,Sheet1,Daily_Sales,Univariate,Prophet,0.49690,453.04795,0.49856,50.31
2026-02-24 00:12:53,Sheet1,Canceled,Univariate,LightGBM,0.61526,23.46197,0.48726,38.47
2026-02-24 00:12:54,Sheet1,Daily_Sales,Univariate,LightGBM,0.19499,177.78673,0.19658,80.50
2026-02-24 00:12:59,Sheet1,Canceled,Univariate,HistGB,0.68747,26.21561,0.67122,31.25
2026-02-24 00:12:59,Sheet1,Canceled,Univariate,ExpSmoothing,0.61513,23.45678,0.53869,38.49
2026-02-24 00:13:00,Sheet1,Canceled,Univariate,SARIMAX,0.62966,24.01099,0.62534,37.03
2026-02-24 00:13:00,Sheet1,Canceled,Multivariate,LightGBM,0.66568,25.38455,0.65666,33.43
2026-02-24 00:13:57,Sheet1,Daily_Sales,Univariate,HistGB,0.21017,191.62501,0.21186,78.98
2026-02-24 00:13:57,Sheet1,Daily_Sales,Univariate,ExpSmoothing,0.07309,66.64011,0.07563,92.69
2026-02-24 00:13:58,Sheet1,Daily_Sales,Univariate,SARIMAX,0.14949,136.30042,0.14406,85.05
2026-02-24 00:14:01,Sheet1,Daily_Sales,Multivariate,LightGBM,0.08479,77.31074,0.08932,91.52
2026-02-24 00:14:02,Sheet1,Canceled,Multivariate,XGBoost,0.67087,25.58240,0.73066,32.91
2026-02-24 00:14:02,Sheet1,Canceled,Multivariate,HistGB,0.68507,26.12383,0.68859,31.49
2026-02-24 00:14:02,Sheet1,Daily_Sales,Multivariate,XGBoost,0.10527,95.98214,0.11038,89.47
2026-02-24 00:14:02,Sheet1,Canceled,Multivariate,ExtraTrees,0.56846,21.67722,0.43695,43.15
2026-02-24 00:14:02,Sheet1,Canceled,Multivariate,Ridge,0.57475,21.91706,0.45899,42.53
2026-02-24 00:14:03,Sheet1,Canceled,Multivariate,Huber,0.58960,22.48347,0.52101,41.04
2026-02-24 00:14:05,Sheet1,Canceled,Multivariate,ExtraTrees,0.56846,21.67722,0.43695,43.15
2026-02-24 00:14:06,Sheet1,Daily_Sales,Multivariate,HistGB,0.08772,79.97565,0.09197,91.23
2026-02-24 00:14:06,Sheet1,Daily_Sales,Multivariate,ExtraTrees,0.10984,100.15017,0.10885,89.02
2026-02-24 00:14:06,Sheet1,Daily_Sales,Multivariate,Ridge,0.07390,67.37723,0.07731,92.61
2026-02-24 00:14:10,Sheet1,Daily_Sales,Multivariate,Huber,0.06563,59.83494,0.06877,93.44
2026-02-24 00:14:13,Sheet1,Daily_Sales,Multivariate,Huber,0.06563,59.83494,0.06877,93.44
2026-02-24 00:14:52,Sheet1,Canceled,Univariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-24 00:14:52,Sheet1,Canceled,Multivariate,Baseline_SMA,0.59166,22.56190,0.35046,40.83
2026-02-24 00:14:58,Sheet1,Canceled,Univariate,TBATS,0.76846,29.30394,0.70773,23.15
2026-02-24 00:14:58,Sheet1,Canceled,Univariate,Prophet,0.64801,24.71082,0.67947,35.20
2026-02-24 00:14:59,Sheet1,Canceled,Univariate,LightGBM,0.61526,23.46197,0.48726,38.47
